"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition"
"","","","","","psychophysics","38","690487","0.0-7.0-0.0-0.13","1127","","f","","","","","","","","","","","","","key","f","16.673999999999932","640","396","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","39","690792","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","40","693336","0.0-7.0-0.0-0.14","1390","","f","","","","","","","","","","","","","key","f","16.67399999999984","640","396","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","41","693639","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","42","696345","0.0-7.0-0.0-0.15","null","","null","","","","","","","","","","","","","key","null","16.67588819875758","640","396","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","43","696651","0.0-7.0-0.0-1.15","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","44","698573","0.0-7.0-0.0-0.16","770","","f","","","","","","","","","","","","","key","f","16.67400000000008","640","396","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","45","698876","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","46","701188","0.0-7.0-0.0-0.17","1159","","f","","","","","","","","","","","","","key","f","16.67399999999991","640","396","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","47","701492","0.0-7.0-0.0-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","48","704195","0.0-7.0-0.0-0.18","null","","null","","","","","","","","","","","","","key","null","16.674000000000515","640","396","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","49","704501","0.0-7.0-0.0-1.18","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","50","706791","0.0-7.0-0.0-0.19","1138","","f","","","","","","","","","","","","","key","f","16.6762352941176","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","51","707096","0.0-7.0-0.0-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","52","709799","0.0-7.0-0.0-0.20","null","","null","","","","","","","","","","","","","key","null","16.673999999999793","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","53","710104","0.0-7.0-0.0-1.20","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","54","712180","0.0-7.0-0.0-0.21","924","","f","","","","","","","","","","","","","key","f","16.674000000000014","640","396","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","55","712484","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","56","714762","0.0-7.0-0.0-0.22","1126","","j","","","","","","","","","","","","","key","j","16.673999999999925","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","57","715063","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","58","717032","0.0-7.0-0.0-0.23","816","","f","","","","","","","","","","","","","key","f","16.67711111111069","640","396","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","59","717336","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","60","725549","0.0-7.0-1.0-0.0","8212","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了50% 的试次。</p><p class='context'>您的平均反应时为806毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","749430","0.0-7.0-1.0-1.0","23878","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2725},{""page_index"":1,""viewing_time"":19688},{""page_index"":2,""viewing_time"":1465}]","","","","","","","","","","","","",""
"","","","","","psychophysics","62","751605","0.0-7.1-0.1-0.24","1021","","f","","","","","","","","","","","","","key","f","16.67399999999997","640","396","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","63","751913","0.0-7.1-0.1-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","64","754226","0.0-7.1-0.1-0.25","1158","","f","","","","","","","","","","","","","key","f","16.673999999999918","640","396","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","65","754531","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","66","757003","0.0-7.1-0.1-0.26","1316","","j","","","","","","","","","","","","","key","j","16.674000000000643","640","396","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","67","757306","0.0-7.1-0.1-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","68","760001","0.0-7.1-0.1-0.27","1542","","f","","","","","","","","","","","","","key","f","16.6224099378881","640","396","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","69","760307","0.0-7.1-0.1-1.27","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","70","762145","0.0-7.1-0.1-0.28","685","","j","","","","","","","","","","","","","key","j","16.674000000000138","640","396","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","71","762449","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","72","764591","0.0-7.1-0.1-0.29","990","","f","","","","","","","","","","","","","key","f","16.673999999999985","640","396","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","73","764894","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","74","766838","0.0-7.1-0.1-0.30","791","","f","","","","","","","","","","","","","key","f","16.67400000000008","640","396","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","75","767145","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","76","769109","0.0-7.1-0.1-0.31","810","","j","","","","","","","","","","","","","key","j","16.676974137931868","640","396","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","77","769410","0.0-7.1-0.1-1.31","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","78","771558","0.0-7.1-0.1-0.32","994","","f","","","","","","","","","","","","","key","f","16.673999999999978","640","396","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","79","771859","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","80","774426","0.0-7.1-0.1-0.33","1414","","f","","","","","","","","","","","","","key","f","16.67399999999983","640","396","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","81","774730","0.0-7.1-0.1-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","82","777428","0.0-7.1-0.1-0.34","1547","","j","","","","","","","","","","","","","key","j","16.674000000000515","640","396","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","83","777734","0.0-7.1-0.1-1.34","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","84","779594","0.0-7.1-0.1-0.35","707","","f","","","","","","","","","","","","","key","f","16.677136363636237","640","396","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","85","779898","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","86","782561","0.0-7.1-0.1-0.36","1506","","j","","","","","","","","","","","","","key","j","16.6739999999998","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","87","782867","0.0-7.1-0.1-1.36","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","88","785401","0.0-7.1-0.1-0.37","1380","","f","","","","","","","","","","","","","key","f","16.67400000000061","640","396","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","89","785704","0.0-7.1-0.1-1.37","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","90","788409","0.0-7.1-0.1-0.38","null","","null","","","","","","","","","","","","","key","null","16.676150000000053","640","396","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","91","788716","0.0-7.1-0.1-1.38","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","92","790617","0.0-7.1-0.1-0.39","749","","f","","","","","","","","","","","","","key","f","16.6740000000001","640","396","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","93","790923","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","94","792978","0.0-7.1-0.1-0.40","901","","f","","","","","","","","","","","","","key","f","16.674000000000014","640","396","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","95","793284","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","96","795653","0.0-7.1-0.1-0.41","1217","","j","","","","","","","","","","","","","key","j","16.673999999999893","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","97","795957","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","98","797819","0.0-7.1-0.1-0.42","706","","f","","","","","","","","","","","","","key","f","16.674000000000117","640","396","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","99","798125","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","100","800187","0.0-7.1-0.1-0.43","907","","j","","","","","","","","","","","","","key","j","16.67700813008128","640","396","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","101","800489","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","102","802546","0.0-7.1-0.1-0.44","905","","j","","","","","","","","","","","","","key","j","16.674000000000014","640","396","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","103","802850","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","104","804679","0.0-7.1-0.1-0.45","673","","f","","","","","","","","","","","","","key","f","16.674000000000145","640","396","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","105","804985","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","106","806860","0.0-7.1-0.1-0.46","725","","j","","","","","","","","","","","","","key","j","16.674000000000117","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","107","807165","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","108","809023","0.0-7.1-0.1-0.47","705","","j","","","","","","","","","","","","","key","j","16.67690909090875","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","109","809328","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","110","813188","0.0-7.1-1.1-0.1","3859","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了75% 的试次。</p><p class='context'>您的平均反应时为926毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","836049","0.0-7.1-1.1-1.1","22858","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2095},{""page_index"":1,""viewing_time"":18430},{""page_index"":2,""viewing_time"":2332}]","","","","","","","","","","","","",""
"","","","","","psychophysics","112","838363","0.0-7.2-0.2-0.48","1159","","j","","","","","","","","","","","","","key","j","16.673999999999918","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","113","838664","0.0-7.2-0.2-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","114","840508","0.0-7.2-0.2-0.49","694","","j","","","","","","","","","","","","","key","j","16.674000000000138","640","396","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","115","840812","0.0-7.2-0.2-1.49","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","116","842586","0.0-7.2-0.2-0.50","620","","j","","","","","","","","","","","","","key","j","16.674000000000166","640","396","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","117","842890","0.0-7.2-0.2-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","118","844669","0.0-7.2-0.2-0.51","625","","j","","","","","","","","","","","","","key","j","16.59887735849084","640","396","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","119","844974","0.0-7.2-0.2-1.51","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","120","846569","0.0-7.2-0.2-0.52","440","","j","","","","","","","","","","","","","key","j","16.67400000000031","640","396","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","121","846874","0.0-7.2-0.2-1.52","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","122","848762","0.0-7.2-0.2-0.53","736","","f","","","","","","","","","","","","","key","f","16.6740000000001","640","396","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","123","849067","0.0-7.2-0.2-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","124","851340","0.0-7.2-0.2-0.54","1120","","f","","","","","","","","","","","","","key","f","16.673999999999932","640","396","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","125","851645","0.0-7.2-0.2-1.54","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","126","854169","0.0-7.2-0.2-0.55","1373","","f","","","","","","","","","","","","","key","f","16.621473333333462","640","396","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","127","854475","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","128","857105","0.0-7.2-0.2-0.56","1476","","f","","","","","","","","","","","","","key","f","16.67400000000056","640","396","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","129","857411","0.0-7.2-0.2-1.56","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
