"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition"
"","","","","","html-keyboard-response","51","296626","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","52","298801","0.0-7.0-0.0-0.20","1020","","j","","","","","","","","","","","","","key","j","16.666488372092676","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","53","299108","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","54","301086","0.0-7.0-0.0-0.21","826","","j","","","","","","","","","","","","","key","j","16.668788135593356","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","55","301391","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","56","303331","0.0-7.0-0.0-0.22","788","","f","","","","","","","","","","","","","key","f","16.668365217391504","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Practice"
"","","","","","html-keyboard-response","57","303637","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","58","305417","0.0-7.0-0.0-0.23","623","","j","","","","","","","","","","","","","key","j","16.66850943396193","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","59","305727","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","60","348620","0.0-8.0","42886","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了88% 的试次。</p><p class='context'>您的平均反应时为821毫秒。</p><p class='context'>恭喜您完成练习。现在请休息3~5分钟。</p><p class='context'>之后，按任意键进入正式实验。需要注意的是，正式实验将不再提供反应是否正确的反馈。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>","j","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","61","350801","0.0-9.0-0.0-0.0","1010","","j","","","","","","","","","","","","","key","j","16.66840310077555","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","62","352778","0.0-9.0-0.0-0.1","819","","f","","","","","","","","","","","","","key","f","16.66866101694917","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal"
"","","","","","psychophysics","63","354649","0.0-9.0-0.0-0.2","716","","j","","","","","","","","","","","","","key","j","16.66878378378366","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","false","Formal"
"","","","","","psychophysics","64","356635","0.0-9.0-0.0-0.3","825","","j","","","","","","","","","","","","","key","j","16.66841025641049","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","65","359054","0.0-9.0-0.0-0.4","1265","","f","","","","","","","","","","","","","key","f","16.667909722222248","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal"
"","","","","","psychophysics","66","361029","0.0-9.0-0.0-0.5","820","","f","","","","","","","","","","","","","key","f","16.667957627118795","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","true","Formal"
"","","","","","psychophysics","67","363230","0.0-9.0-0.0-0.6","1039","","f","","","","","","","","","","","","","key","f","16.668381679389014","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Formal"
"","","","","","psychophysics","68","365626","0.0-9.0-0.0-0.7","1243","","f","","","","","","","","","","","","","key","f","16.667626760563483","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal"
"","","","","","psychophysics","69","367501","0.0-9.0-0.0-0.8","723","","j","","","","","","","","","","","","","key","j","16.668576576576573","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","70","369667","0.0-9.0-0.0-0.9","1006","","j","","","","","","","","","","","","","key","j","16.66920155038752","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","71","371724","0.0-9.0-0.0-0.10","897","","j","","","","","","","","","","","","","key","j","16.668286885246044","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","72","373821","0.0-9.0-0.0-0.11","943","","f","","","","","","","","","","","","","key","f","16.667709677419605","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Formal"
"","","","","","psychophysics","73","375797","0.0-9.0-0.0-0.12","822","","f","","","","","","","","","","","","","key","f","16.668796610169537","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","74","377721","0.0-9.0-0.0-0.13","758","","j","","","","","","","","","","","","","key","j","16.667885964912497","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","75","379947","0.0-9.0-0.0-0.14","1068","","j","","","","","","","","","","","","","key","j","16.668533834586746","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","76","381987","0.0-9.0-0.0-0.15","889","","j","","","","","","","","","","","","","key","j","16.668223140495712","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","77","384177","0.0-9.0-0.0-0.16","1035","","j","","","","","","","","","","","","","key","j","16.66877692307686","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","78","386233","0.0-9.0-0.0-0.17","904","","j","","","","","","","","","","","","","key","j","16.667745901639556","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","79","388288","0.0-9.0-0.0-0.18","895","","j","","","","","","","","","","","","","key","j","16.668155737705032","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","80","390374","0.0-9.0-0.0-0.19","931","","f","","","","","","","","","","","","","key","f","16.66819354838686","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal"
"","","","","","psychophysics","81","392167","0.0-9.0-0.0-0.20","638","","f","","","","","","","","","","","","","key","f","16.669622641509257","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","82","394012","0.0-9.0-0.0-0.21","685","","j","","","","","","","","","","","","","key","j","16.66833944954117","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Formal"
"","","","","","psychophysics","83","395890","0.0-9.0-0.0-0.22","727","","f","","","","","","","","","","","","","key","f","16.668693693693484","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","84","397841","0.0-9.0-0.0-0.23","798","","j","","","","","","","","","","","","","key","j","16.66818103448243","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","85","400197","0.0-9.0-0.0-0.24","1201","","j","","","","","","","","","","","","","key","j","16.66830935251812","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","86","401981","0.0-9.0-0.0-0.25","631","","f","","","","","","","","","","","","","key","f","16.667490566037333","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","87","404690","0.0-9.0-0.0-0.26","null","","null","","","","","","","","","","","","","key","null","16.66799378881964","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","false","Formal"
"","","","","","psychophysics","88","406413","0.0-9.0-0.0-0.27","569","","f","","","","","","","","","","","","","key","f","16.668470588235376","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","89","408593","0.0-9.0-0.0-0.28","1028","","j","","","","","","","","","","","","","key","j","16.66827906976777","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","90","410721","0.0-9.0-0.0-0.29","973","","j","","","","","","","","","","","","","key","j","16.668519685038927","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","91","412553","0.0-9.0-0.0-0.30","671","","j","","","","","","","","","","","","","key","j","16.668137614679342","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","92","414885","0.0-9.0-0.0-0.31","1169","","f","","","","","","","","","","","","","key","f","16.668640287769723","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal"
"","","","","","psychophysics","93","416668","0.0-9.0-0.0-0.32","620","","f","","","","","","","","","","","","","key","f","16.66845283018895","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal"
"","","","","","psychophysics","94","418694","0.0-9.0-0.0-0.33","866","","j","","","","","","","","","","","","","key","j","16.668241666666777","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","95","420643","0.0-9.0-0.0-0.34","794","","f","","","","","","","","","","","","","key","f","16.66808695652188","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","96","422371","0.0-9.0-0.0-0.35","572","","f","","","","","","","","","","","","","key","f","16.66883495145588","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal"
"","","","","","psychophysics","97","424849","0.0-9.0-0.0-0.36","1316","","f","","","","","","","","","","","","","key","f","16.66885034013603","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal"
"","","","","","psychophysics","98","426633","0.0-9.0-0.0-0.37","632","","j","","","","","","","","","","","","","key","j","16.66879047619046","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","99","428686","0.0-9.0-0.0-0.38","898","","j","","","","","","","","","","","","","key","j","16.66918852459019","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","100","430724","0.0-9.0-0.0-0.39","873","","j","","","","","","","","","","","","","key","j","16.66649586776866","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","101","432660","0.0-9.0-0.0-0.40","776","","j","","","","","","","","","","","","","key","j","16.66885964912281","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","102","434588","0.0-9.0-0.0-0.41","770","","f","","","","","","","","","","","","","key","f","16.66746086956498","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","103","436886","0.0-9.0-0.0-0.42","1143","","f","","","","","","","","","","","","","key","f","16.668204379562003","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Formal"
"","","","","","psychophysics","104","438925","0.0-9.0-0.0-0.43","874","","f","","","","","","","","","","","","","key","f","16.66751239669446","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","true","Formal"
"","","","","","psychophysics","105","440995","0.0-9.0-0.0-0.44","912","","j","","","","","","","","","","","","","key","j","16.668491803278542","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","106","443327","0.0-9.0-0.0-0.45","1177","","j","","","","","","","","","","","","","key","j","16.66866906474825","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","107","445286","0.0-9.0-0.0-0.46","802","","f","","","","","","","","","","","","","key","f","16.66890598290588","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","true","Formal"
"","","","","","psychophysics","108","447248","0.0-9.0-0.0-0.47","809","","f","","","","","","","","","","","","","key","f","16.66836206896576","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Formal"
"","","","","","psychophysics","109","449165","0.0-9.0-0.0-0.48","763","","f","","","","","","","","","","","","","key","f","16.668292035398164","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","110","451126","0.0-9.0-0.0-0.49","807","","f","","","","","","","","","","","","","key","f","16.667965517241353","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Formal"
"","","","","","psychophysics","111","452969","0.0-9.0-0.0-0.50","685","","j","","","","","","","","","","","","","key","j","16.667889908256775","710.8333521639864","440.27778944115613","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","112","454838","0.0-9.0-0.0-0.51","707","","f","","","","","","","","","","","","","key","f","16.668099099098963","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","113","456804","0.0-9.0-0.0-0.52","802","","j","","","","","","","","","","","","","key","j","16.66826495726525","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","114","458813","0.0-9.0-0.0-0.53","844","","j","","","","","","","","","","","","","key","j","16.668428571428613","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","115","460855","0.0-9.0-0.0-0.54","884","","f","","","","","","","","","","","","","key","f","16.668934426229395","710.8333521639864","440.27778944115613","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","116","462789","0.0-9.0-0.0-0.55","768","","f","","","","","","","","","","","","","key","f","16.668408695651905","710.8333521639864","440.27778944115613","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal"
