"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition"
"","","","","","psychophysics","22","338226","0.0-7.0-0.0-0.5","1060","","f","","","","","","","","","","","","","key","f","16.66430303030277","720","446","3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","23","338535","0.0-7.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","24","340694","0.0-7.0-0.0-0.6","995","","j","","","","","","","","","","","","","key","j","16.663898437499938","720","446","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","25","341003","0.0-7.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","26","343320","0.0-7.0-0.0-0.7","1155","","j","","","","","","","","","","","","","key","j","16.662898550724503","720","446","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","27","343629","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","28","345807","0.0-7.0-0.0-0.8","1026","","j","","","","","","","","","","","","","key","j","16.653984496124043","720","446","3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","29","346109","0.0-7.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","30","348115","0.0-7.0-0.0-0.9","851","","f","","","","","","","","","","","","","key","f","16.66314876033041","720","446","3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","31","348427","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","32","350188","0.0-7.0-0.0-0.10","608","","j","","","","","","","","","","","","","key","j","16.655750000000317","720","446","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","33","350494","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","34","352415","0.0-7.0-0.0-0.11","768","","f","","","","","","","","","","","","","key","f","16.808504347826112","720","446","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","35","352725","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","36","355102","0.0-7.0-0.0-0.12","1223","","j","","","","","","","","","","","","","key","j","16.662601398601655","720","446","3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","37","355416","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","38","357159","0.0-7.0-0.0-0.13","586","","j","","","","","","","","","","","","","key","j","16.663514563106837","720","446","3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Practice"
"","","","","","html-keyboard-response","39","357476","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","40","359080","0.0-7.0-0.0-0.14","452","","j","","","","","","","","","","","","","key","j","16.83812500000022","720","446","3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","41","359385","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","42","362090","0.0-7.0-0.0-0.15","null","","null","","","","","","","","","","","","","key","null","16.76745962732911","720","446","3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","43","362401","0.0-7.0-0.0-1.15","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","44","364193","0.0-7.0-0.0-0.16","632","","j","","","","","","","","","","","","","key","j","16.66450943396249","720","446","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","45","364497","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","46","366732","0.0-7.0-0.0-0.17","1080","","f","","","","","","","","","","","","","key","f","16.663604477611578","720","446","3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","47","367038","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","48","369424","0.0-7.0-0.0-0.18","1233","","j","","","","","","","","","","","","","key","j","16.663958041958015","720","446","3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","49","369729","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","50","372051","0.0-7.0-0.0-0.19","1163","","f","","","","","","","","","","","","","key","f","16.66480434782621","720","446","3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","51","372365","0.0-7.0-0.0-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","52","374162","0.0-7.0-0.0-0.20","644","","f","","","","","","","","","","","","","key","f","16.662055555555895","720","446","3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","53","374467","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","54","376784","0.0-7.0-0.0-0.21","1165","","f","","","","","","","","","","","","","key","f","16.663413043478098","720","446","3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","55","377092","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","56","379446","0.0-7.0-0.0-0.22","1203","","j","","","","","","","","","","","","","key","j","16.664269503545764","720","446","3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","57","379753","0.0-7.0-0.0-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","58","381817","0.0-7.0-0.0-0.23","912","","f","","","","","","","","","","","","","key","f","16.66447967479651","720","446","3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","59","382122","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","60","386022","0.0-7.0-1.0-0.0","3898","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了58% 的试次。</p><p class='context'>您的平均反应时为890毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","481124","0.0-7.0-1.0-1.0","95101","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1953},{""page_index"":1,""viewing_time"":90836},{""page_index"":2,""viewing_time"":2311}]","","","","","","","","","","","","",""
"","","","","","psychophysics","62","482872","0.0-7.1-0.1-0.24","595","","j","","","","","","","","","","","","","key","j","16.65420388349488","720","446","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","63","483182","0.0-7.1-0.1-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","64","484950","0.0-7.1-0.1-0.25","609","","f","","","","","","","","","","","","","key","f","16.66259999999976","720","446","3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","65","485252","0.0-7.1-0.1-1.25","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","66","487062","0.0-7.1-0.1-0.26","652","","j","","","","","","","","","","","","","key","j","16.664513761467628","720","446","3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Practice"
"","","","","","html-keyboard-response","67","487375","0.0-7.1-0.1-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","68","489304","0.0-7.1-0.1-0.27","778","","f","","","","","","","","","","","","","key","f","16.664500000000228","720","446","3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","69","489611","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","70","491408","0.0-7.1-0.1-0.28","633","","j","","","","","","","","","","","","","key","j","16.662616822430124","720","446","3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","71","491716","0.0-7.1-0.1-1.28","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","72","493622","0.0-7.1-0.1-0.29","746","","f","","","","","","","","","","","","","key","f","16.66446017699143","720","446","3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","73","493926","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","74","495694","0.0-7.1-0.1-0.30","611","","j","","","","","","","","","","","","","key","j","16.82320952380985","720","446","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","75","496009","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","76","497846","0.0-7.1-0.1-0.31","685","","f","","","","","","","","","","","","","key","f","16.663327272726878","720","446","3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","77","498148","0.0-7.1-0.1-1.31","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","78","499951","0.0-7.1-0.1-0.32","644","","f","","","","","","","","","","","","","key","f","16.662953271027916","720","446","3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","79","500259","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","80","501993","0.0-7.1-0.1-0.33","572","","f","","","","","","","","","","","","","key","f","16.665115384615582","720","446","3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","81","502307","0.0-7.1-0.1-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","82","504493","0.0-7.1-0.1-0.34","1023","","f","","","","","","","","","","","","","key","f","16.663251908396937","720","446","3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","83","504809","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","84","506742","0.0-7.1-0.1-0.35","771","","f","","","","","","","","","","","","","key","f","16.665094827586316","720","446","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","85","507051","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","86","509131","0.0-7.1-0.1-0.36","928","","j","","","","","","","","","","","","","key","j","16.664120967742132","720","446","3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Practice"
"","","","","","html-keyboard-response","87","509442","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","88","511296","0.0-7.1-0.1-0.37","690","","f","","","","","","","","","","","","","key","f","16.664360360360416","720","446","3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","89","511600","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","90","513599","0.0-7.1-0.1-0.38","844","","f","","","","","","","","","","","","","key","f","16.66462184873971","720","446","3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","91","513906","0.0-7.1-0.1-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","92","515776","0.0-7.1-0.1-0.39","705","","f","","","","","","","","","","","","","key","f","16.663303571428905","720","446","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","93","516077","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","94","517765","0.0-7.1-0.1-0.40","528","","f","","","","","","","","","","","","","key","f","16.664425742574437","720","446","3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","95","518079","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","96","520406","0.0-7.1-0.1-0.41","1169","","j","","","","","","","","","","","","","key","j","16.663179856115324","720","446","3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","97","520712","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","98","522668","0.0-7.1-0.1-0.42","797","","j","","","","","","","","","","","","","key","j","16.664188034188214","720","446","3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","99","522971","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","100","524597","0.0-7.1-0.1-0.43","475","","f","","","","","","","","","","","","","key","f","16.663783505154516","720","446","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","false","Practice"
"","","","","","html-keyboard-response","101","524911","0.0-7.1-0.1-1.43","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","102","526716","0.0-7.1-0.1-0.44","647","","f","","","","","","","","","","","","","key","f","16.664822429907073","720","446","3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","103","527025","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","104","529154","0.0-7.1-0.1-0.45","969","","f","","","","","","","","","","","","","key","f","16.663710937499673","720","446","3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice"
"","","","","","html-keyboard-response","105","529466","0.0-7.1-0.1-1.45","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","106","531218","0.0-7.1-0.1-0.46","600","","f","","","","","","","","","","","","","key","f","16.664846153845875","720","446","3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","107","531530","0.0-7.1-0.1-1.46","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","108","533277","0.0-7.1-0.1-0.47","593","","j","","","","","","","","","","","","","key","j","16.6648476190477","720","446","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","109","533588","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","110","537409","0.0-7.1-1.1-0.1","3821","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了75% 的试次。</p><p class='context'>您的平均反应时为745毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","570232","0.0-7.1-1.1-1.1","32822","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5907},{""page_index"":1,""viewing_time"":6324},{""page_index"":2,""viewing_time"":10884},{""page_index"":1,""viewing_time"":8144},{""page_index"":2,""viewing_time"":1562}]","","","","","","","","","","","","",""
"","","","","","psychophysics","112","572176","0.0-7.2-0.2-0.48","787","","j","","","","","","","","","","","","","key","j","16.663853448275717","720","446","3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","113","572486","0.0-7.2-0.2-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","114","574273","0.0-7.2-0.2-0.49","637","","j","","","","","","","","","","","","","key","j","16.819719626167878","720","446","3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","115","574583","0.0-7.2-0.2-1.49","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","116","576368","0.0-7.2-0.2-0.50","630","","f","","","","","","","","","","","","","key","f","16.66476415094309","720","446","3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","117","576678","0.0-7.2-0.2-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","118","578500","0.0-7.2-0.2-0.51","668","","f","","","","","","","","","","","","","key","f","16.66453211009182","720","446","3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","119","578810","0.0-7.2-0.2-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","120","580783","0.0-7.2-0.2-0.52","812","","f","","","","","","","","","","","","","key","f","16.664427350427452","720","446","3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","121","581087","0.0-7.2-0.2-1.52","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","122","582986","0.0-7.2-0.2-0.53","748","","f","","","","","","","","","","","","","key","f","16.663991071428295","720","446","3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","123","583302","0.0-7.2-0.2-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","124","585160","0.0-7.2-0.2-0.54","706","","f","","","","","","","","","","","","","key","f","16.655299999999855","720","446","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","125","585475","0.0-7.2-0.2-1.54","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","126","587548","0.0-7.2-0.2-0.55","912","","j","","","","","","","","","","","","","key","j","16.66466129032215","720","446","3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Practice"
"","","","","","html-keyboard-response","127","587853","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","128","589589","0.0-7.2-0.2-0.56","586","","f","","","","","","","","","","","","","key","f","16.66443689320422","720","446","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","129","589903","0.0-7.2-0.2-1.56","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","130","591634","0.0-7.2-0.2-0.57","581","","f","","","","","","","","","","","","","key","f","16.663912621358392","720","446","3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","131","591943","0.0-7.2-0.2-1.57","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
