"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","result"
"true","false","[]","[]","[]","preload","0","752","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","36055","0.0-1.0","35302","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","l","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","39016","0.0-2.0-0.0","2960","
      <p>本实验首先需要您填写一些基本个人信息。</p>
      <p> <div style = ""color: green""><按任意键至下页></div></p>
      ","l","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","39016","0.0-2.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","48013","0.0-2.0-2.0","8995","","{""Q0"":""1008""}","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","51598","0.0-2.0-3.0","3583","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","58206","0.0-2.0-4.0","6606","","{""Q0"":""2002""}","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","68064","0.0-2.0-5.0","9857","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","278203","0.0-3.0","210137","","","","85.6","53.98","663.7518800642247","7.756201744570715","367.8","13.275037601284494","50","0.804517495224767","37.16","19.18","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","281605","0.0-4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","382086","0.0-5.0","100479","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":57443},{""page_index"":1,""viewing_time"":20615},{""page_index"":2,""viewing_time"":12016},{""page_index"":3,""viewing_time"":10405}]","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","385738","0.0-6.0","null","<count-down title=""""></count-down>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","12","387644","0.0-7.0-0.0-0.0","751","","f","","","","","","","","","","","","","key","f","16.663566371681483","960","536","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","13","387946","0.0-7.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","14","389586","0.0-7.0-0.0-0.1","489","","j","","","","","","","","","","","","","key","j","16.664653061224474","960","536","3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","15","389889","0.0-7.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","16","392022","0.0-7.0-0.0-0.2","981","","f","","","","","","","","","","","","","key","f","16.663905511810956","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","17","392323","0.0-7.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","18","394469","0.0-7.0-0.0-0.3","994","","j","","","","","","","","","","","","","key","j","16.66415625000036","960","536","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","19","394771","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","20","396943","0.0-7.0-0.0-0.4","1020","","j","","","","","","","","","","","","","key","j","16.66357364341104","960","536","3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","21","397244","0.0-7.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","22","399615","0.0-7.0-0.0-0.5","1218","","f","","","","","","","","","","","","","key","f","16.664106382978485","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","23","399917","0.0-7.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","24","401736","0.0-7.0-0.0-0.6","668","","j","","","","","","","","","","","","","key","j","16.663833333333496","960","536","3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","25","402038","0.0-7.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","26","404224","0.0-7.0-0.0-0.7","1033","","f","","","","","","","","","","","","","key","f","16.664338461538474","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","27","404526","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","28","406487","0.0-7.0-0.0-0.8","809","","j","","","","","","","","","","","","","key","j","16.663897435897244","960","536","3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","29","406788","0.0-7.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","30","408789","0.0-7.0-0.0-0.9","849","","f","","","","","","","","","","","","","key","f","16.6635630252099","960","536","3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","31","409091","0.0-7.0-0.0-1.9","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","32","411009","0.0-7.0-0.0-0.10","766","","f","","","","","","","","","","","","","key","f","16.664447368421335","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","33","411311","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","34","413060","0.0-7.0-0.0-0.11","597","","f","","","","","","","","","","","","","key","f","16.664182692307804","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","35","413361","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","36","415165","0.0-7.0-0.0-0.12","652","","f","","","","","","","","","","","","","key","f","16.663869158878367","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","37","415467","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","38","417386","0.0-7.0-0.0-0.13","768","","j","","","","","","","","","","","","","key","j","16.66367543859636","960","536","3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","39","417689","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","419809","0.0-7.0-0.0-0.14","969","","f","","","","","","","","","","","","","key","f","16.663992063492067","960","536","3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","41","420109","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","422241","0.0-7.0-0.0-0.15","980","","j","","","","","","","","","","","","","key","j","16.66555905511821","960","536","3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","43","422542","0.0-7.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","424611","0.0-7.0-0.0-0.16","917","","j","","","","","","","","","","","","","key","j","16.66519512195089","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","45","424912","0.0-7.0-0.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","426635","0.0-7.0-0.0-0.17","572","","f","","","","","","","","","","","","","key","f","16.666774509803908","960","536","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","47","426937","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","428782","0.0-7.0-0.0-0.18","693","","f","","","","","","","","","","","","","key","f","16.663909090908817","960","536","3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","49","429083","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","431649","0.0-7.0-0.0-0.19","1414","","j","","","","","","","","","","","","","key","j","16.664019607842956","960","536","3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","51","431951","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","433855","0.0-7.0-0.0-0.20","752","","j","","","","","","","","","","","","","key","j","16.663814159292023","960","536","3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","53","434156","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","436802","0.0-7.0-0.0-0.21","1493","","f","","","","","","","","","","","","","key","f","16.6642531645569","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","55","437103","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","439007","0.0-7.0-0.0-0.22","752","","j","","","","","","","","","","","","","key","j","16.663610619469132","960","536","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","57","439309","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","441339","0.0-7.0-0.0-0.23","880","","j","","","","","","","","","","","","","key","j","16.654933333333368","960","536","3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","59","441641","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","611949","0.0-7.0-1.0-0.0","170306","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了83% 的试次。</p><p class='context'>您的平均反应时为903毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","621971","0.0-7.0-1.0-1.0","10018","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1860},{""page_index"":1,""viewing_time"":6858},{""page_index"":2,""viewing_time"":1300}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","623961","0.0-7.1-0.1-0.24","836","","j","","","","","","","","","","","","","key","j","16.664254237287995","960","536","3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","63","624262","0.0-7.1-0.1-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","626072","0.0-7.1-0.1-0.25","659","","j","","","","","","","","","","","","","key","j","16.66367289719659","960","536","3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","65","626373","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","628291","0.0-7.1-0.1-0.26","766","","f","","","","","","","","","","","","","key","f","18.266067307692047","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","67","628592","0.0-7.1-0.1-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","630640","0.0-7.1-0.1-0.27","897","","f","","","","","","","","","","","","","key","f","16.664622950818977","960","536","3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","69","630942","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","632770","0.0-7.1-0.1-0.28","677","","j","","","","","","","","","","","","","key","j","16.654157407407183","960","536","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","71","633071","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","634897","0.0-7.1-0.1-0.29","674","","f","","","","","","","","","","","","","key","f","16.665880733945006","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","73","635198","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","637514","0.0-7.1-0.1-0.30","1165","","j","","","","","","","","","","","","","key","j","16.663376811594006","960","536","3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","75","637816","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","639972","0.0-7.1-0.1-0.31","1004","","j","","","","","","","","","","","","","key","j","16.66357812499973","960","536","3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","77","640273","0.0-7.1-0.1-1.31","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","642519","0.0-7.1-0.1-0.32","1095","","f","","","","","","","","","","","","","key","f","16.66357462686563","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","79","642820","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","645480","0.0-7.1-0.1-0.33","1508","","j","","","","","","","","","","","","","key","j","16.663522012578618","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","81","645782","0.0-7.1-0.1-1.33","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","647820","0.0-7.1-0.1-0.34","886","","j","","","","","","","","","","","","","key","j","16.663975206611692","960","536","3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","83","648122","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","649962","0.0-7.1-0.1-0.35","689","","f","","","","","","","","","","","","","key","f","16.6634636363639","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","85","650264","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","652033","0.0-7.1-0.1-0.36","616","","j","","","","","","","","","","","","","key","j","16.665571428571518","960","536","3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","87","652334","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","654310","0.0-7.1-0.1-0.37","824","","j","","","","","","","","","","","","","key","j","16.664330508474112","960","536","3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","89","654611","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","656466","0.0-7.1-0.1-0.38","703","","j","","","","","","","","","","","","","key","j","16.66376363636333","960","536","3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","91","656767","0.0-7.1-0.1-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","658914","0.0-7.1-0.1-0.39","996","","f","","","","","","","","","","","","","key","f","16.66430468750059","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","93","659215","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","661144","0.0-7.1-0.1-0.40","777","","f","","","","","","","","","","","","","key","f","16.66440869565223","960","536","3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","95","661446","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","663199","0.0-7.1-0.1-0.41","601","","f","","","","","","","","","","","","","key","f","16.663826923077487","960","536","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","97","663500","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","665612","0.0-7.1-0.1-0.42","959","","f","","","","","","","","","","","","","key","f","18.271464912280063","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","99","665913","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","667646","0.0-7.1-0.1-0.43","582","","f","","","","","","","","","","","","","key","f","16.663825242719117","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","101","667948","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","669929","0.0-7.1-0.1-0.44","830","","f","","","","","","","","","","","","","key","f","16.664084745762413","960","536","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","103","670230","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","672067","0.0-7.1-0.1-0.45","685","","j","","","","","","","","","","","","","key","j","16.663761467889696","960","536","3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","105","672369","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","674341","0.0-7.1-0.1-0.46","821","","j","","","","","","","","","","","","","key","j","16.65477777777725","960","536","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","107","674642","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","676566","0.0-7.1-0.1-0.47","771","","j","","","","","","","","","","","","","key","j","16.664333333332795","960","536","3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","109","676868","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","805326","0.0-8.0","128457","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了96% 的试次。</p><p class='context'>您的平均反应时为805毫秒。</p><p class='context'>恭喜您完成练习。现在请休息3~5分钟。</p><p class='context'>之后，按任意键进入正式实验。需要注意的是，正式实验将不再提供反应是否正确的反馈。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>","j","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","111","808034","0.0-9.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","17.643163398692682","960","536","3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","j","false","Formal",""
"","","","","","psychophysics","112","810108","0.0-9.0-0.0-0.1","923","","j","","","","","","","","","","","","","key","j","16.66414634146391","960","536","3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Formal",""
"","","","","","psychophysics","113","811900","0.0-9.0-0.0-0.2","639","","f","","","","","","","","","","","","","key","f","16.666046728971892","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Formal",""
"","","","","","psychophysics","114","813623","0.0-9.0-0.0-0.3","571","","j","","","","","","","","","","","","","key","j","16.66494117647081","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","false","Formal",""
"","","","","","psychophysics","115","815741","0.0-9.0-0.0-0.4","966","","f","","","","","","","","","","","","","key","f","16.662959999999963","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Formal",""
"","","","","","psychophysics","116","817585","0.0-9.0-0.0-0.5","693","","j","","","","","","","","","","","","","key","j","16.663590909090868","960","536","3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Formal",""
"","","","","","psychophysics","117","819446","0.0-9.0-0.0-0.6","710","","j","","","","","","","","","","","","","key","j","16.663405405404674","960","536","3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","j","true","Formal",""
"","","","","","psychophysics","118","821469","0.0-9.0-0.0-0.7","871","","j","","","","","","","","","","","","","key","j","16.663724999999978","960","536","3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","j","true","Formal",""
"","","","","","psychophysics","119","823303","0.0-9.0-0.0-0.8","682","","f","","","","","","","","","","","","","key","f","16.665155963302556","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal",""
"","","","","","psychophysics","120","825126","0.0-9.0-0.0-0.9","670","","f","","","","","","","","","","","","","key","f","16.664277777778572","960","536","3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Formal",""
"","","","","","psychophysics","121","827011","0.0-9.0-0.0-0.10","734","","j","","","","","","","","","","","","","key","j","16.663633928571862","960","536","3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","false","Formal",""
"","","","","","psychophysics","122","828841","0.0-9.0-0.0-0.11","679","","j","","","","","","","","","","","","","key","j","16.663777777777458","960","536","3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","j","true","Formal",""
"","","","","","psychophysics","123","830857","0.0-9.0-0.0-0.12","860","","j","","","","","","","","","","","","","key","j","16.663907563025248","960","536","3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","j","true","Formal",""
"","","","","","psychophysics","124","832700","0.0-9.0-0.0-0.13","691","","f","","","","","","","","","","","","","key","f","16.663477064220345","960","536","3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Formal",""
"","","","","","psychophysics","125","834760","0.0-9.0-0.0-0.14","907","","j","","","","","","","","","","","","","key","j","16.66343089430858","960","536","3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","j","true","Formal",""
"","","","","","psychophysics","126","836655","0.0-9.0-0.0-0.15","741","","j","","","","","","","","","","","","","key","j","16.663455357142084","960","536","3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","j","true","Formal",""
"","","","","","psychophysics","127","838397","0.0-9.0-0.0-0.16","591","","f","","","","","","","","","","","","","key","f","16.663721153846172","960","536","3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Formal",""
"","","","","","psychophysics","128","840141","0.0-9.0-0.0-0.17","585","","f","","","","","","","","","","","","","key","f","16.663786407766946","960","536","3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Formal",""
"","","","","","psychophysics","129","841851","0.0-9.0-0.0-0.18","559","","f","","","","","","","","","","","","","key","f","16.66388118811906","960","536","3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Formal",""
